anio,mes,conglomerado,muestra,selviv,hogar,region,llave_panel,estrato,c201,c203,c204,c205,c206,c207,c208,nroinf,c301_dia,c301_mes,c301_anio,c303,c304,c305,c306_1,c306_2,c306_3,c306_4,c306_5,c306_6,c306_7,c306_8,c306_9,c306_10,c306_10a,c306_11,c300n,c306a,c308_cod,c309_cod,c310,c311,c312,c313,c317,c317a,c318_1,c318_2,c318_3,c318_4,c318_5,c318_6,c318_7,c318_t,c328_t,whorat,c330,c331,c333,c334,p209h,c335,c338,c339_1,c341_t,c342,c344,c345_1,c347_t,c348,c350,c352,c353,c354,c355,c356,c357_i,c358,c359,seguro1,c361_1,c362_1,c361_2,c362_2,c361_3,c362_3,c361_4,c362_4,c361_5,c362_5,c361_6,c362_6,c361_7,c362_7,c361_8,c362_8,c364_1,c365_1,c364_2,c365_2,c364_3,c365_3,c364_4,c365_4,c366,c366_1,c366_2,c375_1,c375_2,c375_3,c375_4,c375_5,c375_6,c376,c377,ocup300,i339_1,d341_t,i342,d344,i345_1,i348,d347_t,d350,d351_t,ingtot,ingtotp,ingtrabw,resident,factor_expansion,trimestre,fa_amj24,fa_efm24,fa_jas24,fa_efm25,fa_son24,grupo_edad,tiene_seguro,nivel_educativo_agrupado
2024,1,21009,1,46,1,1,202301210091004614,1,4,3,1,2, ,2,, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_EneFebMar,, ,,,,,0,
2024,1,27169,1,60,1,1,202301271691006011,1,1,1,1,2, ,2,61.0,1,10.0,2.0,1962.0,1,,, , , , , , , , , , , , ,1, ,4224.0,9602.0,3,5,1, ,2,25.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,2,350.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1516.0, ,,,,,,,84,1516.0,1516.0,1600.0,1,,2024_EneFebMar,,582.319124142993,,,,60+,0,
2024,1,27169,1,60,1,1,202301271691006012,1,2,3,1,2, ,2,23.0,2,22.0,7.0,2000.0,1,,, , , , , , , , , , , , ,2, ,3431.0,7310.0,3,5,1, ,1,9.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,1650.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1650.0, ,,,,,,, ,1650.0,1650.0,1650.0,1,,2024_EneFebMar,,739.616005776608,,,,15-24,0,
2024,1,19612,1,21,1,1,202310196121002111,1,1,1,1,2, ,2,53.0,1,15.0,6.0,1970.0,1,,, , , , , , , , , , , , ,1, ,4416.0,4100.0,3,5,1, ,1,15.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,30.0,10.0,48.0,2,48.0,1,1,1,2,4,1800.0,,, ,, ,150.0, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,1800.0, ,,,,150.0,,,450,1950.0,1800.0,2400.0,1,,2024_EneFebMar,,618.675064878263,,,,40-59,0,
2024,1,19612,1,21,1,1,202310196121002112,1,2,3,1,2, ,2,19.0,1,14.0,5.0,2004.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,4,1,1,5, , ,1,6,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,10,1, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,785.792465655794,,,,15-24,0,
2024,1,2609501,1,129,1,1,20230126095011012911,1,1,1,1,2, ,1,60.0,1,17.0,2.0,1963.0,1,,, , , , , , , , , , , , ,1, ,5243.0,4791.0,2, ,2,2,1,1.0,6.0,0.0,0.0,8.0,8.0,8.0,8.0,38.0,,50.0,2,50.0,1,1,1,2, ,,,, ,, ,, , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,, ,2414.0,,,,,, ,2414.0,2414.0,2414.0,1,,2024_EneFebMar,,687.92249008826,,,,60+,0,
2024,1,2609501,1,129,1,1,20230126095011012912,1,2,2,1,2, ,2,50.0,2,11.0,10.0,1973.0,2,2.0,2.0,2,2,2,1,2,2,2,2,2,2,2,2,2, ,9533.0,4799.0,2, ,3,2,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,6.0,,8.0,2,8.0,1,1,1,2, ,,,, ,, ,, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,1,, ,100.0,,,,,, ,100.0,100.0,100.0,1,,2024_EneFebMar,,632.752002585963,,,,40-59,0,
2024,1,2609501,1,129,1,1,20230126095011012913,1,3,3,1,2, ,1,26.0,3,13.0,11.0,1997.0,1,,, , , , , , , , , , , , ,3, ,3321.0,6512.0,3,5,1, ,5,3000.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,48.0,2,48.0,2, ,2,2,4,1800.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,1800.0, ,,,,,,,375,1800.0,1800.0,2175.0,1,,2024_EneFebMar,,847.842864421914,,,,25-39,0,
2024,1,2609501,1,129,1,1,20230126095011012914,1,4,3,1,2, ,2,14.0,2,29.0,4.0,2009.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,7,2,2,7, , ,2,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,1,1,10,7,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,803.671886078845,,,,0-14,0,
2024,1,2644601,1,18,1,1,20231026446011001811,1,1,1,1,2, ,1,69.0,1,13.0,5.0,1954.0,1,,, , , , , , , , , , , , ,1, ,1169.0,9499.0,3,5,1, ,1,12.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,6000.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,12,2, ,2,2,2,2,2,2,10,7,1,6000.0, ,,,,,,,1500,6000.0,6000.0,7500.0,1,,2024_EneFebMar,,572.435995858105,,,,60+,0,
2024,1,2644601,1,18,1,1,20231026446011001812,1,2,2,1,2, ,2,56.0,1,21.0,7.0,1967.0,1,,, , , , , , , , , , , , ,2, ,2251.0,8620.0,2, ,2,1,1,1.0,0.0,6.0,4.0,5.0,2.0,3.0,0.0,20.0,,20.0,1,,2, ,2,2, ,,,, ,, ,, , , , , , , , ,1,2,2, ,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,5, ,2,2,2,2,2,2,10,7,1,, ,3600.0,,,,,, ,3600.0,3600.0,3600.0,1,,2024_EneFebMar,,526.527374741063,,,,40-59,0,
2024,1,24962,1,3,1,1,202301249621000311,1,1,1,1,2, ,2,83.0,1,20.0,4.0,1940.0,1,,, , , , , , , , , , , , ,1, ,9629.0,9609.0,2, ,3,2,1,1.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,2,2,2,2,1,1,1,, ,50.0,,,,,, ,50.0,50.0,50.0,1,,2024_EneFebMar,,465.902985080832,,,,60+,0,
2024,1,24962,1,3,1,1,202301249621000312,1,2,2,1,2, ,1,86.0,2,6.0,4.0,1937.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,7,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,1,2,1,1,1,2,13,1,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,506.525685144421,,,,60+,0,
2024,1,24962,1,3,1,1,202401249621000313,1,3,3,1,2, ,2,54.0,3,12.0,9.0,1969.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,6, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1, , ,2,2,1,1,2,2,13,1,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,465.902985080832,,,,40-59,0,
2024,1,25706,1,47,1,1,202210257061004711,1,1,1,1,2, ,2,72.0,1,1.0,7.0,1951.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,498.453618043638,,,,60+,0,
2024,1,25706,1,47,1,1,202210257061004712,1,2,3,1,2, ,1,33.0,2,2.0,9.0,1990.0,1,,, , , , , , , , , , , , ,2, ,5212.0,8299.0,3,4,1, ,2,25.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,32.0,,48.0,2,48.0,2, ,2,1,3,1200.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,2400.0, ,,,,,,, ,2400.0,2400.0,2400.0,1,,2024_EneFebMar,,667.892541748488,,,,25-39,0,
2024,1,25706,1,47,1,1,202210257061004713,1,3,5,1,2, ,1,4.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,1,,2024_EneFebMar,, ,,,,0-14,0,
2024,1,47802,1,42,1,1,202301478021004211,1,1,1,1,2, ,1,37.0,1,15.0,9.0,1986.0,1,,, , , , , , , , , , , , ,1, ,3513.0,9511.0,2, ,2,2,1,1.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,50.0,,60.0,2,60.0,2, ,2,2, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,1,1,1,, ,1100.0,,,,,, ,1100.0,1100.0,1100.0,1,,2024_EneFebMar,,896.749303417907,,,,25-39,0,
2024,1,47802,1,42,1,1,202301478021004212,1,2,2,1,2, ,2,33.0,2,22.0,10.0,1990.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,882.438339025465,,,,25-39,0,
2024,1,21655,1,20,1,1,202210216551002011,1,1,1,1,2, ,1,78.0,1,2.0,7.0,1945.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,1,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,9,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,593.476730385812,,,,60+,0,
2024,1,21655,1,20,1,1,202210216551002012,1,2,2,1,2, ,2,69.0,2,10.0,4.0,1954.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,8,2,1,11, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,545.880669770824,,,,60+,0,
2024,1,1801902,1,97,1,1,20231018019021009711,1,1,1,1,2, ,1,61.0,1,24.0,9.0,1962.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,7, , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,9,3, ,2,2,2,2,2,2,1,1,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,401.505308961858,,,,60+,0,
2024,1,1801902,1,97,1,1,20231018019021009712,1,2,3,1,2, ,2,34.0,2,25.0,2.0,1989.0,1,,, , , , , , , , , , , , ,2, ,2611.0,6910.0,2, ,2,1,1,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,30.0,,30.0,1,,1,1,1,1, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,, ,1400.0,,,,,, ,1400.0,1400.0,1400.0,1,,2024_EneFebMar,,486.945631619845,,,,25-39,0,
2024,1,47147,1,7,1,1,202301471471000711,1,1,1,1,2, ,2,71.0,1,15.0,6.0,1952.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,7, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,4,2, ,2, ,4,5, ,2,2,2,2,2,2,1,1,4,, ,,,,,,, ,,,,1,,2024_EneFebMar,,627.80635407423,,,,60+,0,
2024,1,47147,1,7,1,1,202301471471000712,1,3,3,1,1, ,2,44.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,0,,2024_EneFebMar,, ,,,,40-59,0,
2024,1,47147,1,7,1,1,202301471471000714,1,4,5,1,1, ,1,19.0, ,,,, ,,, , , , , , , , , , , , , , ,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,, ,,,,,,, ,,,,0,,2024_EneFebMar,, ,,,,15-24,0,
2024,1,47147,1,7,1,1,202401471471000714,1,2,3,1,2, ,1,36.0,2,15.0,5.0,1987.0,1,,, , , , , , , , , , , , ,2, ,7111.0,4100.0,2, ,3,2,1,1.0,0.0,0.0,0.0,8.0,8.0,8.0,0.0,24.0,,48.0,2,48.0,2, ,2,1, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,, ,2000.0,,,,,, ,2000.0,2000.0,2000.0,1,,2024_EneFebMar,,841.216045726003,,,,25-39,0,
2024,1,22176,1,86,1,1,202401221761008611,1,1,1,1,2, ,1,44.0,1,20.0,8.0,1979.0,1,,, , , , , , , , , , , , ,1, ,5414.0,8010.0,3,4,1, ,4,150.0,12.0,12.0,12.0,12.0,0.0,12.0,12.0,72.0,,72.0,1,,2, ,2,2,4,1200.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,1200.0, ,,,,,,,50,1200.0,1200.0,1250.0,1,,2024_EneFebMar,,1359.11787793798,,,,40-59,0,
2024,1,22176,1,86,1,1,202401221761008612,1,2,2,1,2, ,2,43.0,2,2.0,1.0,1981.0,1,,, , , , , , , , , , , , ,2, ,5120.0,5610.0,3,5,1, ,4,200.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,40.0,,48.0,2,48.0,2, ,2,2,4,1300.0,10.0,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,1,1,1,1300.0,300,,,,,,,324,1600.0,1600.0,1924.0,1,,2024_EneFebMar,,1337.42810635726,,,,40-59,0,
2024,7,18098,2,53,1,1,202407180982005311,1,1,1,1,2, ,2,40.0,1,15.0,8.0,1983.0,1,,, , , , , , , , , , , , ,1, ,5212.0,4711.0,2, ,2,2,1,2.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,105.0,,105.0,1,,2, ,2,2, ,,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,9,1,, ,1440.0,300.0,,,,, ,1740.0,1740.0,1740.0,1,,2024_JulAgoSet,,,639.513298151535,,,40-59,1,Secundaria
2024,7,18098,2,53,1,1,202407180982005312,1,2,3,1,2, ,2,16.0,2,8.0,7.0,2007.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,624.500422514991,,,15-24,1,Secundaria
2024,7,18098,2,53,1,1,202407180982005313,1,3,3,1,2, ,2,14.0,3,14.0,5.0,2010.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,1,2,2,3, ,5223.0,4711.0,4, ,2,2,1,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,1,,2, , , , ,,,, ,, ,, ,2,4,2,2,5, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,5,1, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,624.500422514991,,,0-14,1,Secundaria
2024,7,18098,2,54,1,1,202407180982005411,1,1,1,1,2, ,2,78.0,1,12.0,8.0,1945.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,3,2, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,503.759982166037,,,60+,1,Primaria
2024,7,18098,2,55,1,1,202407180982005511,1,1,1,1,2, ,1,42.0,1,24.0,5.0,1982.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,7,2,2,4, , ,2,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,4, ,6,2,2,2,2,1,2,10,9,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,642.732151912916,,,40-59,1,Primaria
2024,7,18098,2,199,1,1,202407180982019911,1,1,1,1,2, ,1,70.0,1,6.0,11.0,1953.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,5,3, ,2,2,2,2,2,2,10,3,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,573.874501391359,,,60+,1,Secundaria
2024,7,18098,2,199,1,1,202407180982019912,1,2,2,1,2, ,2,67.0,2,23.0,3.0,1957.0,1,,, , , , , , , , , , , , ,2, ,9321.0,1410.0,3,5,2,2,1,7.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,20.0,,25.0,2,25.0,1,1,1,2,2,250.0,,, ,, ,, , , , , , , , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,5,1,1083.0, ,,,,,,, ,1083.0,1083.0,1083.0,1,,2024_JulAgoSet,,,503.759982166037,,,60+,1,Secundaria
2024,7,1812602,1,5,1,1,20240718126021000511,1,1,1,1,2, ,2,68.0,1,16.0,2.0,1956.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,3, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,9,3, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,309.251301434454,,,60+,1,Superior No Univ.
2024,7,1812602,1,6,1,1,20240718126021000611,1,1,1,1,2, ,2,30.0,1,6.0,1.0,1994.0,1,,, , , , , , , , , , , , ,1, ,4417.0,8530.0,3,2, , ,5,998.0,0.0,8.0,8.0,8.0,8.0,8.0,0.0,40.0,,40.0,1,,2, ,2,2,4,4000.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,11,6, ,2,2,2,2,2,2,10,7,1,4000.0, ,,,,,,, ,4000.0,4000.0,4000.0,1,,2024_JulAgoSet,,,392.58838879508,,,25-39,1,Superior Univ.
2024,7,1812602,1,6,1,1,20240718126021000612,1,2,6,1,2, ,1,67.0,2,4.0,8.0,1956.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,1,1,6, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,352.29363724416,,,60+,1,Superior Univ.
2024,7,1812602,1,6,1,1,20240718126021000613,1,3,6,1,2, ,2,62.0,3,31.0,8.0,1961.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,3,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,5,2,2,6, , ,1,1,1,4,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,5,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,309.251301434454,,,60+,1,Secundaria
2024,7,1812602,1,6,1,1,20240718126021000614,1,4,8,1,2, ,1,94.0,1,5.0,1.0,1930.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,4,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,7, , ,1,1,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,2, ,2, ,4,5, ,2,2,2,2,1,2,10,9,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,352.29363724416,,,60+,1,Primaria
2024,7,1812602,1,7,1,1,20240718126021000711,1,1,1,1,2, ,2,49.0,1,3.0,9.0,1974.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,7,1,1,7, , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,3,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,309.251301434454,,,40-59,1,Secundaria
2024,7,1812602,1,7,1,1,20240718126021000712,1,2,3,1,2, ,2,19.0,2,26.0,8.0,2004.0,1,,, , , , , , , , , , , , ,2, ,9333.0,7830.0,3,4,1, ,5,600.0,8.0,8.0,8.0,8.0,0.0,8.0,8.0,48.0,,48.0,1,,2, ,2,2,4,1025.0,,, ,, ,, , , , , , , , ,1,3,1,1,2, ,1,1,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1025.0, ,,,,,,,25,1025.0,1025.0,1050.0,1,,2024_JulAgoSet,,,383.372191611428,,,15-24,1,Secundaria
2024,7,17886,2,129,1,1,202407178862012911,1,1,1,1,2, ,1,70.0,1,15.0,3.0,1954.0,2,2.0,2.0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,,, , , , , ,,,,,,,,,,,, ,, , , , , ,,,, ,, ,, ,2,6,2,2,3, , ,1,4,2, ,2, ,2, ,1,3,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,3,9,3, ,2,2,2,2,2,2,1,1,4,, ,,,,,,, ,,,,1,,2024_JulAgoSet,,,526.474838294035,,,60+,1,Superior No Univ.
2024,7,17886,2,129,1,1,202407178862012912,1,2,5,1,2, ,1,24.0,2,14.0,12.0,1999.0,1,,, , , , , , , , , , , , ,2, ,5329.0,8010.0,3,4,1, ,3,100.0,0.0,6.0,6.0,0.0,6.0,0.0,0.0,18.0,,18.0,1,,2, ,2,2,2,300.0,,, ,, ,, , , , , , , , ,1,5,2, ,2, ,2, ,2, ,1,5,2, ,2, ,2, ,1,5,2, ,2, ,2, ,10,3, ,2,2,2,2,2,2,10,7,1,1299.0, ,,,,,,, ,1299.0,1299.0,1299.0,1,,2024_JulAgoSet,,,534.603723023728,,,15-24,1,Superior Univ.
2024,7,17336,1,65,1,1,202407173361006511,1,1,1,1,2, ,1,67.0,1,29.0,5.0,1957.0,1,,, , , , , , , , , , , , ,1, ,9111.0,9700.0,6, , , ,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,,8.0,1,,1,1,1,1,2,60.0,10.0,, ,, ,, , , , , , , , ,1,1,1,5,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,6,1,260.0,43,,,,,,, ,303.0,303.0,303.0,1,,2024_JulAgoSet,,,359.981286718772,,,60+,1,Secundaria
2024,7,17336,1,65,1,1,202407173361006513,1,2,3,1,2, ,1,43.0,2,27.0,12.0,1980.0,1,,, , , , , , , , , , , , ,2, ,7514.0,1050.0,3,5,1, ,5,2000.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,48.0,,48.0,1,,1,1,1,1,3,500.0,,, ,, ,, , , , , , , , ,1,1,1,1,2, ,2, ,2, ,2, ,2, ,2, ,2, ,1,1,2, ,2, ,2, ,6,5, ,2,2,2,2,2,2,10,7,1,1000.0, ,,,,,,,609,1000.0,1000.0,1609.0,1,,2024_JulAgoSet,,,403.174468459875,,,40-59,1,Secundaria
